airport_key,airport_code,airport_name,airport_type,municipality,country_key
2329,KLI,Kotakoli Airbase,small_airport,Kotakoli,38
2330,BMB,Bumba Airport,small_airport,Bumba,38
2331,LIQ,Lisala Airport,medium_airport,Lisala,38
2332,BNB,Boende Airport,small_airport,Boende,38
2333,IKL,Ikela Airport,small_airport,Ikela,38
2334,FKI,Bangoka International Airport,large_airport,Kisangani,38
2335,YAN,Yangambi Airport,small_airport,Yangambi,38
2336,IRP,Matari Airport,medium_airport,Isiro,38
2337,BUX,Bunia Airport,medium_airport,Bunia,38
2338,BZU,Buta Zega Airport,medium_airport,Buta,38
2339,BKY,Bukavu Kavumu Airport,medium_airport,Kamakombe,38
2340,RUE,Rughenda Airfield,small_airport,Butembo,38
2341,GOM,Goma International Airport,large_airport,Goma,38
2342,BNC,Beni Airport,small_airport,Beni,38
2343,KND,Kindu Airport,medium_airport,Kindu,38
2344,KLY,Kinkungwa Airport,small_airport,Kalima,38
2345,PUN,Punia Airport,small_airport,Punia,38
2346,KSE,Kasese Airport,small_airport,Kasese,38
2347,FBM,Lubumbashi International Airport,large_airport,Lubumbashi,38
2348,PWO,Pweto Airport,small_airport,Pweto,38
2349,KEC,Kasenga Airport,small_airport,Kasenga,38
2350,KWZ,Kolwezi Airport,medium_airport,Kolwezi,38
2351,MNO,Manono Airport,small_airport,Manono,38
2352,BDV,Moba Airport,small_airport,Moba,38
2353,FMI,Kalemie Airport,medium_airport,Kalemie,38
2354,KBO,Kabalo Airport,small_airport,Kabalo,38
2355,KOO,Kongolo Airport,small_airport,Kongolo,38
2356,KMN,Kamina City Airport,small_airport,Kamina,38
2357,KAP,Kapanga Airport,small_airport,Kapanga,38
2358,KNM,Kaniama Airport,small_airport,Kaniama,38
2359,LUO,Luena Airport,small_airport,Luena,38
2360,KGA,Kananga Airport,medium_airport,Kananga,38
2361,LZA,Luiza Airport,small_airport,Luiza,38
2362,MQJ,Moma Airport,small_airport,Moma,38
2363,TSH,Tshikapa Airport,small_airport,Tshikapa,38
2364,LJA,Lodja Airport,small_airport,Lodja,38
2365,LBO,Lusambo Airport,small_airport,Lusambo,38
2366,MEW,Mweka Airport,small_airport,Mweka,38
2367,BAN,Basongo Airport,small_airport,Basongo,38
2368,PFR,Ilebo Airport,small_airport,Ilebo,38
2369,MJM,Mbuji Mayi Airport,medium_airport,Mbuji Mayi,38
2370,KBN,Tunta Airport,small_airport,Kabinda,38
2371,BGP,Bongo Airport,closed,Bongo,74
2372,WGY,Wagny Airport,closed,Wagny,74
2373,GAX,Gamba Airport,small_airport,Gamba,74
2374,DRS,Dresden Airport,small_airport,Newnan,230
2375,BKO,Modibo Keita International Airport,large_airport,Bamako,143
2376,GUD,Goundam Airport,small_airport,Goundam,143
2377,GAQ,Gao International Airport,medium_airport,Gao,143
2378,KNZ,Kenieba Airport,small_airport,Kenieba,143
2379,KTX,Koutiala Airport,small_airport,Koutiala,143
2380,KYS,Kayes Dag Dag Airport,medium_airport,Kayes,143
2381,MZI,Mopti Airport,medium_airport,Sévaré,143
2382,NRM,Nara Airport,small_airport,Nara,143
2383,NIX,Nioro du Sahel Airport,small_airport,Nioro du Sahel,143
2384,KSS,Sikasso Airport,small_airport,Sikasso,143
2385,TOM,Tombouktou Airport,large_airport,Timbuktu,143
2386,EYL,Yélimané Airport,small_airport,Yélimané,143
2387,HOY,Hoy/Longhope Airfield,closed,"Stromness, Orkney",75
2388,LYE,RAF Lyneham,closed,"Chippenham, Wiltshire",75
2389,PLH,Plymouth City Airport,closed,"Plymouth, Devon",75
2390,SCS,Scatsta Airport,closed,Shetland Islands,75
2391,FSS,RAF Kinloss,closed,"Kinloss, Moray",75
2392,FZO,Bristol Filton Airport,closed,"Bristol, Somerset",75
2393,QUY,RAF Wyton,closed,"St Ives, Cambridgeshire",75
2394,OKH,RAF Cottesmore,closed,"Oakham, Rutland",75
2395,SQZ,RAF Scampton,closed,"Lincoln, Lincolnshire",75
2396,HRT,RAF Linton-on-Ouse,closed,"York, North Yorkshire",75
2397,PZE,Penzance Heliport,closed,"Penzance, Cornwall",75
2398,AYH,RAF Alconbury,closed,Huntingdon,75
2399,BWY,RAF Bentwaters,closed,"Woodbridge, Suffolk",75
2400,UHF,RAF Upper Heyford,closed,Upper Heyford,75
2401,EWY,RAF Greenham Common,closed,"Thatcham, Berkshire",75
2402,WEM,RAF West Malling,closed,"West Malling, Kent",75
2403,CDQ,Croydon Airport,closed,"Croydon, Greater London",75
2404,PZE,Penzance Heliport,heliport,"Penzance, Cornwall",75
2405,DOC,Dornoch Airfield,small_airport,"Dornoch, Sunderland",75
2406,FLH,Flotta Isle Airstrip,small_airport,Flotta Isle,75
2407,FOA,Foula Airfield,small_airport,Foula,75
2408,GBM,Garbaharey Airport,small_airport,Garbaharey,203
2409,BJL,Banjul International Airport,large_airport,Yundum,83
2410,FUE,Fuerteventura Airport,large_airport,El Matorral,66
2411,GMZ,La Gomera Airport,small_airport,"Alajero, La Gomera Island",66
2412,VDE,El Hierro Airport,medium_airport,El Hierro Island,66
2413,SPC,La Palma Airport,medium_airport,"Sta Cruz de la Palma, La Palma Island",66
2414,LPA,Gran Canaria Airport,large_airport,Gran Canaria Island,66
2415,ACE,César Manrique-Lanzarote Airport,large_airport,San Bartolomé,66
2416,TFS,Tenerife Sur Airport,large_airport,Tenerife,66
2417,GCV,Gravatai Airport,small_airport,Gravatai,30
2418,TFN,Tenerife Norte-Ciudad de La Laguna Airport,large_airport,Tenerife,66
2419,SLG,Smith Field,small_airport,Byron,230
2420,JCU,Ceuta Heliport,heliport,Ceuta,66
2421,MLN,Melilla Airport,medium_airport,Melilla,66
2422,KBS,Bo Airport,medium_airport,Bo,200
2423,GBK,Gbangbatok Airport,small_airport,Gbangbatok,200
2424,HGS,Hastings Airport,small_airport,Freetown,200
2425,KBA,Kabala Airport,small_airport,Kabala,200
2426,KEN,Kenema Airport,medium_airport,Kenema,200
2427,FNA,Lungi International Airport,large_airport,Freetown (Lungi-Town),200
2428,WYE,Yengema Airport,medium_airport,Yengema,200
2429,BQE,Bubaque Airport,small_airport,Bubaque,91
2430,OXB,Osvaldo Vieira International Airport,large_airport,Bissau,91
2431,GHE,Garachiné Airport,small_airport,Garachiné,171
2432,DUN,Dundas Airport,closed,Pituffik,82
2433,QCU,Akunnaaq Heliport,heliport,Akunnaaq,82
2434,UCN,Buchanan Airport,small_airport,Buchanan,129
2435,CPA,Cape Palmas Airport,small_airport,Harper,129
2436,SNI,Greenville/Sinoe Airport,small_airport,Greenville,129
2437,MLW,Spriggs Payne Airport,medium_airport,Monrovia,129
2438,NIA,Nimba Airport,small_airport,Nimba,129
2439,ROB,Roberts International Airport,large_airport,Monrovia,129
2440,SAZ,Sasstown Airport,small_airport,Sasstown,129
2441,THC,Tchien Airport,small_airport,Zwedru,129
2442,VOI,Voinjama Airport,small_airport,Voinjama,129
2443,AGA,Al Massira Airport,large_airport,Agadir (Temsia),135
2444,TTA,Tan Tan Airport,medium_airport,Tan Tan,135
2445,OZG,Zagora Airport,large_airport,Zagora,135
2446,UAR,Bouarfa Airport,medium_airport,Bouarfa,135
2447,FEZ,Fes Saïss International Airport,large_airport,Saïss,135
2448,ERH,Moulay Ali Cherif Airport,medium_airport,Errachidia,135
2449,MEK,Bassatine Airport,medium_airport,Meknes,135
2450,OUD,Oujda Angads Airport,large_airport,Ahl Angad,135
2451,SMW,Smara Airport,large_airport,Smara,64
2452,GMD,Ben Slimane Airport,small_airport,Ben Slimane,135
2453,BEM,Beni Mellal Airport,large_airport,Oulad Yaich,135
2454,RBA,Rabat-Salé Airport,large_airport,Rabat,135
2455,VIL,Dakhla Airport,large_airport,Dakhla,64
2456,ESU,Essaouira-Mogador Airport,medium_airport,Essaouira,135
2457,EUN,Laayoune Hassan I International Airport,large_airport,El Aaiún,64
2458,CMN,Mohammed V International Airport,large_airport,Casablanca,135
2459,NDR,Nador Al Aaroui International Airport,large_airport,Al Aaroui,135
2460,RAK,Marrakesh Menara Airport,large_airport,Marrakesh,135
2461,NNA,Kenitra Air Base,medium_airport,Kenitra,135
2462,OZZ,Ouarzazate International Airport,large_airport,Ouarzazate,135
2463,AHU,Cherif Al Idrissi Airport,medium_airport,Al Hoceima,135
2464,TTU,Sania Ramel Airport,large_airport,Tétouan,135
2465,TNG,Tangier Ibn Battuta Airport,large_airport,Tangier,135
2466,GNU,Goodnews Airport,small_airport,Goodnews,230
2467,DSS,Blaise Diagne International Airport,large_airport,Dakar,202
2468,KDA,Kolda Airport,small_airport,Kolda,202
2469,ZIG,Ziguinchor Airport,medium_airport,Ziguinchor,202
2470,CSK,Cap Skirring Airport,medium_airport,Cap Skirring,202
2471,KLC,Kaolack Airport,medium_airport,Kaolack,202
2472,DKR,Léopold Sédar Senghor International Airport,large_airport,Dakar,202
2473,MAX,Ouro Sogui Airport,medium_airport,Ouro Sogui,202
2474,POD,Podor Airport,small_airport,Podor,202
2475,RDT,Richard Toll Airport,small_airport,Richard Toll,202
2476,XLS,Saint Louis Airport,medium_airport,Saint Louis,202
2477,BXE,Bakel Airport,medium_airport,Bakel,202
2478,KGG,Kédougou Airport,medium_airport,Kédougou,202
2479,SMY,Simenti Airport,small_airport,Simenti,202
2480,TUD,Tambacounda Airport,medium_airport,Tambacounda,202
2481,AEO,Aioun el Atrouss Airport,small_airport,Aioun El Atrouss,149
2482,OTL,Boutilimit Airport,small_airport,Boutilimit,149
2483,THI,Tichitt Airport,small_airport,Tichitt,149
2484,TIY,Tidjikja Airport,small_airport,Tidjikja,149
2485,BGH,Abbaye Airport,small_airport,Boghe,149
2486,KFA,Kiffa Airport,small_airport,Kiffa,149
2487,TMD,Timbedra Airport,small_airport,Timbedra,149
2488,EMN,Néma Airport,small_airport,Néma,149
2489,AJJ,Akjoujt Airport,small_airport,Akjoujt,149
2490,KED,Kaédi Airport,small_airport,Kaédi,149
2491,MOM,Letfotar Airport,small_airport,Moudjeria,149
2492,NKC,Nouakchott–Oumtounsy International Airport,large_airport,Nouakchott,149
2493,SEY,Sélibaby Airport,small_airport,Sélibaby,149
2494,THT,Tamchakett Airport,small_airport,Tamchakett,149
2495,ATR,Atar International Airport,large_airport,Atar,149
2496,FGD,Fderik Airport,small_airport,Fderik,149
2497,NDB,Nouadhibou International Airport,large_airport,Nouadhibou,149
2498,OUZ,Tazadit Airport,small_airport,Zouérate,149
2499,AGQ,Agrinion Air Base,closed,Agrinion,87
2500,PKH,Porto Cheli Airport,closed,Porto Cheli,87
2501,GRC,Grand Cess Airport,small_airport,Grand Cess,129
2502,CIQ,Chiquimula Airport,small_airport,Chiquimula,89
2503,DON,Dos Lagunas Airport,small_airport,Dos Lagunas,89
2504,ENJ,El Naranjo Airport,small_airport,El Naranjo,89
2505,PCG,Paso Caballos Airport,small_airport,Paso Caballos,89
2506,ENJ,El Naranjo Airport,small_airport,El Naranjo,89
2507,TKM,El Petén Airport,closed,Tikal,89
2508,UAX,Uaxactun Airport,small_airport,Uaxactun,89
2509,MCR,Melchor de Mencos Airport,closed,Melchor de Mencos,89
2510,CKY,Ahmed Sékou Touré International Airport,large_airport,Conakry,84
2511,GUE,Guriaso (Keraso) Airport,small_airport,Guriaso,174
2512,FIG,Fria Airport,small_airport,Fria,84
2513,FAA,Faranah Airport,small_airport,Faranah,84
2514,KSI,Kissidougou Airport,small_airport,Kissidougou,84
2515,LEK,Tata Airport,small_airport,Labé,84
2516,MCA,Macenta Airport,small_airport,Macenta,84
2517,NZE,Nzérékoré Airport,small_airport,Nzérékoré,84
2518,BKJ,Boké Baralande Airport,small_airport,Boké,84
2519,SBI,Sambailo Airport,small_airport,Koundara,84
2520,GII,Siguiri Airport,small_airport,Siguiri,84
2521,KNN,Kankan Airport,closed,Kankan,84
2522,SID,Amílcar Cabral International Airport,large_airport,Espargos,50
2523,NTO,Agostinho Neto Airport,small_airport,Ponta do Sol,50
2524,BVC,Aristides Pereira International Airport,large_airport,Rabil,50
2525,BVR,Esperadinha Airport,closed,Brava Island,50
2526,MMO,Maio Airport,medium_airport,Vila do Maio,50
2527,MTI,Mosteiros Airport,small_airport,Vila do Mosteiros,50
2528,RAI,Nelson Mandela International Airport,large_airport,Praia,50
2529,SFL,São Filipe Airport,small_airport,São Filipe,50
2530,SNE,Preguiça Airport,medium_airport,Preguiça,50
2531,VXE,Cesaria Evora International Airport,large_airport,São Pedro,50
2532,KNN,Kankan Airport,small_airport,Kankan,84
2533,BCG,Bemichi Airport,small_airport,Kumaka,92
2534,BTO,Botopasi Airport,small_airport,Botopasi,204
2535,DOE,Djumu-Djomoe Airport,small_airport,Djumu-Djomoe,204
2536,ADD,Addis Ababa Bole International Airport,large_airport,Addis Ababa,67
2537,AMH,Arba Minch Airport,medium_airport,Arba Minch,67
2538,AXU,Axum Airport,medium_airport,Axum,67
2539,BCO,Baco Airport,small_airport,Baco,67
2540,BJR,Bahir Dar Airport,medium_airport,Bahir Dar,67
2541,BEI,Beica Airport,small_airport,Beica,67
2542,DSE,Kombolcha Airport,small_airport,Dessie,67
2543,DEM,Dembidollo Airport,small_airport,Dembidollo,67
2544,DBM,Debre Markos Airport,small_airport,Debre Markos,67
2545,DIR,Aba Tenna Dejazmach Yilma International Airport,large_airport,Dire Dawa,67
2546,DBT,Debre Tabor Airport,small_airport,Debre Tabor,67
2547,FNH,Fincha Airport,small_airport,Fincha,67
2548,GOB,Robe Airport,small_airport,Goba,67
2549,GNN,Ghinnir Airport,small_airport,Ghinnir,67
2550,GMB,Gambela Airport,medium_airport,Gambela,67
2551,GDQ,Gondar Airport,medium_airport,Azezo,67
2552,GDE,Gode Airport,medium_airport,Gode,67
2553,GOR,Gore Airport,small_airport,Gore,67
2554,QHR,Harar Meda Airport,medium_airport,Debre Zeyit,67
2555,HUE,Humera Airport,small_airport,Akwi,67
2556,JIJ,Gerad Wilwal International Airport,large_airport,Jijiga,67
2557,BCO,Baco Airport,medium_airport,Jinka,67
2558,JIM,Jimma Airport,medium_airport,Jimma,67
2559,ABK,Kebri Dahar Airport,medium_airport,Kebri Dahar,67
2560,LFO,Kelafo East Airport,small_airport,Kelafo,67
2561,AWA,Hawassa International Airport,large_airport,Hawassa,67
2562,LLI,Lalibela Airport,small_airport,Girany Amba,67
2563,MKS,Mekane Selam Airport,small_airport,Mekane Selam,67
2564,MQX,Alula Aba Nega Airport,medium_airport,Mekele,67
2565,ETE,Metema Airport,small_airport,Metema,67
2566,NDM,Mendi Airport,small_airport,Mendi,67
2567,MUJ,Mui River Airport,small_airport,Omo National Park,67
2568,MTF,Mizan Teferi Airport,small_airport,Mizan Teferi,67
2569,EGL,Negele Airport,small_airport,Negele Borana,67
2570,NEJ,Nejjo Airport,small_airport,Nejo,67
2571,NEK,Nekemte Airport,small_airport,Nekemte,67
2572,PWI,Beles Airport,small_airport,Pawe,67
2573,SXU,Soddu Airport,small_airport,Soddu,67
2574,SKR,Shakiso Airport,small_airport,Shakiso,67
2575,HIL,Shilavo Airport,small_airport,Shilavo,67
2576,SZE,Semera Airport,small_airport,Semera,67
2577,ASO,Asosa Airport,medium_airport,Asosa,67
2578,TIE,Tippi Airport,small_airport,Tippi,67
2579,WRA,Warder Airport,small_airport,Warder,67
2580,HAZ,Hatzfeldhaven Airport,small_airport,Hatzfeldhaven,174
2581,BJM,Bujumbura Melchior Ndadaye International Airport,large_airport,Bujumbura,23
2582,GID,Gitega Airport,medium_airport,Gitega,23
2583,KRE,Kirundo Airport,small_airport,Kirundo,23
2584,HBT,Hambantota Seaplane Base,seaplane_base,Hambantota,128
2585,ALU,Alula Airport,small_airport,Alula,203
2586,BIB,Baidoa Airport,small_airport,Baidoa,203
2587,CXN,Candala Airport,small_airport,Candala,203
2588,BSY,Baardheere Airport,small_airport,Baardheere,203
2589,HCM,Eil Airport,small_airport,Eyl,203
2590,BSA,Bender Qassim International Airport,large_airport,Bosaso,203
2591,GSR,Gardo Airport,small_airport,Gardo,203
2592,HGA,Egal International Airport,large_airport,Hargeisa,203
2593,BBO,Berbera Airport,medium_airport,Berbera,203
2594,LGX,Lugh Ganane Airport,small_airport,Luuq,203
2595,KMU,Kismayo Airport,medium_airport,Kismayo,203
2596,MGQ,Aden Adde International Airport,large_airport,Mogadishu,203
2597,BLW,Beledweyne Airport,small_airport,Beledweyne,203
2598,CMO,Hobyo Airport,small_airport,Hobyo,203
2599,GLK,Galcaio Airport,small_airport,Galcaio,203
2600,CMS,Iskushuban Airport,small_airport,Iskushuban,203
2601,ERA,Erigavo Airport,small_airport,Erigavo,203
2602,BUO,Burao Airport,small_airport,Burao,203
2603,GGR,Garowe Airport,small_airport,Garowe,203
2604,JIB,Djibouti-Ambouli Airport,large_airport,Djibouti City,56
2605,AII,Ali-Sabieh Airport,small_airport,Ali-Sabieh,56
2606,MHI,Moucha Airport,small_airport,Moucha Island,56
2607,OBC,Obock Airport,small_airport,Obock,56
2608,TDJ,Tadjoura Airport,small_airport,Tadjoura,56
2609,EMY,El Minya Airport,small_airport,El Minya,63
2610,SQK,Sidi EL Barrani Airport,small_airport,Sidi El Barrani,63
2611,DBB,El Alamein International Airport,large_airport,El Alamein,63
2612,AAC,El Arish International Airport,large_airport,El Arish,63
2613,ATZ,Asyut International Airport,large_airport,Asyut,63
2614,HBE,Alexandria International Airport,large_airport,Alexandria,63
2615,ABS,Abu Simbel Airport,large_airport,Abu Simbel,63
2616,CAI,Cairo International Airport,large_airport,Cairo,63
2617,CCE,Capital International Airport,large_airport,New Cairo,63
2618,DAK,Ad Dakhla Airport,small_airport,Dakhla Oases,63
2619,HRG,Hurghada International Airport,large_airport,Hurghada,63
2620,EGH,El Jora Airport,medium_airport,El Jora,63
2621,UVL,El Kharja Airport,small_airport,Kharja Oases,63
2622,LXR,Luxor International Airport,large_airport,Luxor,63
2623,RMF,Marsa Alam International Airport,large_airport,Marsa Alam,63
2624,MUH,Mersa Matruh International Airport,large_airport,Marsa Matruh,63
2625,HEO,Haelogo Airport,small_airport,Haelogo,174
2626,GSQ,El Owainat East International Airport,small_airport,Sharq El Owainat,63
2627,PSD,Port Said International Airport,large_airport,Port Said,63
2628,SKV,Saint Catherine International Airport,large_airport,Saint Catherine,63
2629,HMB,Sohag International Airport,large_airport,Suhaj,63
2630,SSH,Sharm El Sheikh International Airport,large_airport,Sharm El Sheikh,63
2631,ASW,Aswan International Airport,large_airport,Aswan,63
2632,SEW,Siwa Oasis North Airport,small_airport,Siwa Oasis,63
2633,SPX,Sphinx International Airport,large_airport,Al Jiza,63
2634,TCP,Taba International Airport,large_airport,Taba,63
2635,ELT,At Tur Airport,small_airport,At Tur,63
2636,HEY,Hanchey Army (Fort Rucker) Heliport,heliport,Fort Rucker Ozark,230
2637,HGT,Tusi (Hunter Liggett) Army Heliport,heliport,Jolon,230
2638,ASM,Asmara International Airport,large_airport,Asmara,65
2639,MSW,Massawa International Airport,medium_airport,Massawa,65
2640,ASA,Assab International Airport,large_airport,Assab,65
2641,TES,Tessenei Airport,small_airport,Tessenei,65
2642,HPV,Princeville Airport,small_airport,Hanalei,230
2643,WKL,Waikoloa Heliport,heliport,Waikoloa Village,230
2644,JUB,Juba International Airport,large_airport,Juba,205
2645,HKG,Hong Kong International Airport Kai Tak,closed,Kowloon City,93
2646,ASV,Amboseli Airport,medium_airport,Amboseli National Park,113
2647,HKB,Healy Lake Airport,small_airport,Healy Lake,230
2648,EDL,Eldoret International Airport,large_airport,Eldoret,113
2649,EYS,Eliye Springs Airport,small_airport,Eliye Springs,113
2650,KLK,Kalokol Airport,small_airport,Kalokol,113
2651,GAS,Garissa Airport,small_airport,Garissa,113
2652,HOA,Hola Airport,small_airport,Hola,113
2653,NBO,Jomo Kenyatta International Airport,large_airport,Nairobi,113
2654,GGM,Kakamega Airport,small_airport,Kakamega,113
2655,KIS,Kisumu International Airport,large_airport,Kisumu,113
2656,ILU,Kilaguni Airport,small_airport,Kilaguni,113
2657,KEY,Kericho Airport,small_airport,Kericho,113
2658,KTL,Kitale Airport,medium_airport,Kitale,113
2659,LKG,Lokichogio Airport,medium_airport,Lokichogio,113
2660,LOK,Lodwar Airport,medium_airport,Lodwar,113
2661,LAU,Manda Airport,medium_airport,Lamu,113
2662,LOY,Loyengalani Airport,small_airport,Loyengalani,113
2663,NDE,Mandera Airport,small_airport,Mandera,113
2664,RBT,Marsabit Airport,small_airport,Marsabit,113
2665,JJM,Mulika Lodge Airport,small_airport,Meru-Kinna,113
2666,MYD,Malindi International Airport,medium_airport,Malindi,113
2667,MBA,Moi International Airport,large_airport,Mombasa,113
2668,MRE,Mara Serena Lodge Airstrip,medium_airport,Masai Mara,113
2669,OYL,Moyale Airport,small_airport,Moyale (Lower),113
2670,NYE,Nyeri Airport,small_airport,Nyeri,113
2671,NUU,Lanet Military Airstrip,small_airport,Nakuru,113
2672,NYK,Nanyuki Airport,medium_airport,Nanyuki,113
2673,WIL,Nairobi Wilson Airport,medium_airport,Nairobi,113
2674,UAS,Samburu Airport,small_airport,Samburu,113
2675,UKA,Ukunda Airstrip,small_airport,Ukunda,113
2676,WJR,Wajir Airport,medium_airport,Wajir,113
2677,SRX,Sirt International Airport / Ghardabiya Airbase,large_airport,Sirt,134
2678,GHT,Ghat Airport,medium_airport,Ghat,134
